movie_id,genre
01ee700ff4bf51fd36ea7057dcdd0038,Comedy
01ee700ff4bf51fd36ea7057dcdd0038,Romance
01f0ab1390aa4cea8c93de91036ffb6a,Comedy
01f9d2caf492509c735b988b6fc867b6,Crime
01f9d2caf492509c735b988b6fc867b6,Mystery
01f9d2caf492509c735b988b6fc867b6,Thriller
020bb9fff0d124c0d854de318a9b45d2,Biography
020bb9fff0d124c0d854de318a9b45d2,Drama
020bca4d0fb4ef2104eb5f036c617996,Drama
020d906dd9999654205d976c3d1df106,Action
020d906dd9999654205d976c3d1df106,Thriller
02118bd10f43dc74709258f2cfc762d4,Biography
02118bd10f43dc74709258f2cfc762d4,Drama
02120d0a521443a03c975f81cec02225,Drama
02172df58813c276b4c64274847518d2,Drama
02172df58813c276b4c64274847518d2,Romance
021c1c4839548b63c268710d69fd4eb7,Drama
021c1c4839548b63c268710d69fd4eb7,Romance
022021bf4da6b353a304ad98837cd44c,Drama
0220e9007169e940c75ee8db7bb44fd2,Drama
02285c5f26caf6ffa28a59d43ef3c084,Crime
02285c5f26caf6ffa28a59d43ef3c084,Drama
022e6a9e6fb209f98b643428c7227074,Crime
022e6a9e6fb209f98b643428c7227074,Suspense
022e6a9e6fb209f98b643428c7227074,Thriller
022ee127dbf4f64ca53185e99841fab1,Drama
0230ac38813d10e0ae96c0b3ee2557b3,Horror
0230ac38813d10e0ae96c0b3ee2557b3,Thriller
0235ffe78e1be644ad09e65004e50c4c,Comedy
0235ffe78e1be644ad09e65004e50c4c,Drama
02368c7d54e4014ca167574409f473a2,Drama
02368c7d54e4014ca167574409f473a2,Music
02368c7d54e4014ca167574409f473a2,Romance
02389cf0ee9815bbece0de19f83955f6,Comedy
02389cf0ee9815bbece0de19f83955f6,Drama
0242e3e4083999505d09a883be806c17,Comedy
0242e3e4083999505d09a883be806c17,Drama
0246586a4a4051cc071f71e224b324af,Drama
02471ec6bb2f9c2018d771aac63d2cdd,Drama
0249960e6339831da6d7ec2ce30fa238,Drama
0249960e6339831da6d7ec2ce30fa238,Family
024ca2f8e64df186a13cc8bfac8f903b,Drama
024f4e0a009b8ab9034dbb24cab3704f,Drama
024f4e0a009b8ab9034dbb24cab3704f,Romance
0253d81139c159443a50370c94b88fbc,Comedy
0253d81139c159443a50370c94b88fbc,Romance
025784ae3a6341d676203ec33d963db7,Drama
025784ae3a6341d676203ec33d963db7,Romance
025f5a74145411c294aac9b3f8e74db9,Drama
025fca67e3aff51233ec06440bcea7e0,Drama
025fca67e3aff51233ec06440bcea7e0,Sport
02613abc390f7e05bc8ac98e3100811d,Action
02613abc390f7e05bc8ac98e3100811d,Crime
02613abc390f7e05bc8ac98e3100811d,Drama
02655180780b4104e9056f6f2df95701,Drama
026a99e430e5ccb36ca5b78cad7a391c,Drama
0275b9957fa0abe7c2c1e2d695aaeca5,Action
027e42a2909e44247c81ee717549ca52,Comedy
028187cad82623276e76605d92483a3d,Drama
028187cad82623276e76605d92483a3d,Musical
028187cad82623276e76605d92483a3d,Romance
0283c547ee1840e7bf4431fd267247a6,Romance
0283c547ee1840e7bf4431fd267247a6,Thriller
0284f74efbdfcdac3eece77f30005ec5,Action
0284f74efbdfcdac3eece77f30005ec5,Comedy
0284f74efbdfcdac3eece77f30005ec5,Romance
028da1a5f84da20634815270ecf93842,Action
028da1a5f84da20634815270ecf93842,Crime
028da1a5f84da20634815270ecf93842,Thriller
029278fcdc50632ceae6a2451dfd8b5d,Drama
029278fcdc50632ceae6a2451dfd8b5d,Romance
029ca3df8e6605de58c120fece90c67a,Drama
029ca3df8e6605de58c120fece90c67a,Romance
02a036a97b41539005c3e76dee7413ba,Drama
02a3d61a94e168e7653241db84d54da9,Action
02a3d61a94e168e7653241db84d54da9,Drama
02a3d61a94e168e7653241db84d54da9,Romance
02af2d2f18859ba7735cba5834b1cf5a,Action
02af2d2f18859ba7735cba5834b1cf5a,Thriller
02b122565caaa134fc01d98ed372a293,Comedy
02b122565caaa134fc01d98ed372a293,Drama
02b3a878dc4c67c6fd912002eab5ad29,Action
02b3a878dc4c67c6fd912002eab5ad29,Comedy
02baf109d59784eb07ff40b646b4616f,Action
02c13203d2586a12cec01445aa922936,Drama
02c13203d2586a12cec01445aa922936,Romance
02c3029b68e73e244c0f2278927875f8,Action
02c3029b68e73e244c0f2278927875f8,Comedy
02c6f84a3297f87385c16e187090a5a9,Drama
02d3fa14fc0dd719d74163590b0b6ff2,Drama
02d3fa14fc0dd719d74163590b0b6ff2,Romance
02d61f5b8f7c70d01b7dc70b5018a042,Drama
02d78e82d473c5b80d60fceedbd7b655,Action
02d78e82d473c5b80d60fceedbd7b655,Crime
02d78e82d473c5b80d60fceedbd7b655,Thriller
02ecf4d6569ebf93e9969387e52e3293,Drama
02ecf4d6569ebf93e9969387e52e3293,Romance
02f540daf1fb419c5585f9fa17f5deaf,Drama
02f6ead6f212d0e59ca196841660c7b0,Drama
02f9005a824d5326e77697043f8e2337,Biography
02f9005a824d5326e77697043f8e2337,Drama
0303e9eb7f5191887ed89d08c790d7d9,Comedy
0303e9eb7f5191887ed89d08c790d7d9,Drama
0305ab18d123ff95481cd5038a741d98,Drama
03062f30c3739c500b608a8fc05097d3,Action
03062f30c3739c500b608a8fc05097d3,Drama
030773d2d82b754099e1e6b08b1c1f2c,Romance
0310fb1608b1040d5478f8d709442826,Comedy
0310fb1608b1040d5478f8d709442826,Drama
0310fb1608b1040d5478f8d709442826,Romance
03129c5cf290b01c73096fd3465aee61,Comedy
03191bc37f7b626f201a59c768db36af,Drama
031cea920c56bd72b5495a0cdef34dbc,Comedy
031cea920c56bd72b5495a0cdef34dbc,Romance
03234bae69538d7f156a555d840b873f,Drama
03234bae69538d7f156a555d840b873f,Romance
032f58b7ba9b9a41ee1345162ec3795c,Action
032f58b7ba9b9a41ee1345162ec3795c,Thriller
03314ade0651cd7d83e3e1bacadf9425,Comedy
0331fc2717c083aac9b9dc1a03940fed,Crime
0331fc2717c083aac9b9dc1a03940fed,Thriller
033dd9fd2cdc4c432d1716c7d287a4d1,Biography
033dd9fd2cdc4c432d1716c7d287a4d1,Drama
033f4b09a1fc9ddbec3b6467b46ba7e3,Drama
0345ba76341cd8da73cca52cb23185b0,Drama
0345ba76341cd8da73cca52cb23185b0,Musical
03479b0e8f1344ed8881ce979156f5f0,Drama
034a5c0cea3d30c08a708f6eaebabac3,Comedy
034a5c0cea3d30c08a708f6eaebabac3,Drama
034a5c0cea3d30c08a708f6eaebabac3,Romance
034a803fa64ed5734b3ed731ffba5b32,Comedy
034a803fa64ed5734b3ed731ffba5b32,Drama
034a8d52cf339b755361dd8c74c23094,Romance
034a8d52cf339b755361dd8c74c23094,Thriller
0350ff776dff35d4402b55de02cc61b6,Comedy
0350ff776dff35d4402b55de02cc61b6,Horror
0353127a22b4c94921162acfd4192a86,Thriller
0360183ed42a995c374515bf77b370a0,Drama
0360183ed42a995c374515bf77b370a0,Romance
03650ca394754904bd0e2dfa44a0ca72,Drama
03650ca394754904bd0e2dfa44a0ca72,Romance
036a9132a070d67552d4c79c67ea0939,Drama
036b625c5915b8e1f42531d543df30c4,Drama
036d052a7d9c8276c5fbddfe0a89c734,Comedy
036d052a7d9c8276c5fbddfe0a89c734,Drama
036d3fd2bed2fa790cf8207bb9dedd05,Horror
036d3fd2bed2fa790cf8207bb9dedd05,Thriller
036e72e987c344c93fdf2a14692a8a7f,Drama
036e72e987c344c93fdf2a14692a8a7f,Family
037c521fa45e83f957581c28f71f3405,Drama
0381cb628df4706ce3b7c1a56cb50663,Action
0381cb628df4706ce3b7c1a56cb50663,Comedy
0381cb628df4706ce3b7c1a56cb50663,Drama
038a40ff2839148034bb878cec5977e8,Drama
039a67c6b612b0ac37ecbb18e913025c,Crime
039afd4b86898feef8b302f06d9dadb1,Comedy
039afd4b86898feef8b302f06d9dadb1,Romance
039f188745198e099b18fc83f816c735,Action
039f188745198e099b18fc83f816c735,Drama
03a00fe45960a2cae0441af03cc590cd,Drama
03a00fe45960a2cae0441af03cc590cd,Romance
03a033df80ea5abb516c2e33f7bc8d57,Drama
03a1356a9b4435e4a1affead91150311,Drama
03a4a5aa62eec46606aa12a3e869130f,Drama
03a65564d4bd4f7c5c768c6600ebf892,Comedy
03a65564d4bd4f7c5c768c6600ebf892,Drama
03a917910acec175554244e012179d2f,Drama
03acf2aa439ef2a891c50c25b142b4fb,Action
03acf2aa439ef2a891c50c25b142b4fb,Drama
03b2fd69d88a300cc1952580c7ce8b81,Drama
03bebd3c72f2d441a9e06546f3db31b9,Drama
03c3571f7db42e8c8d2465c04182e328,Drama
03c5d7a9fa8328f3fc8887dcc19cd9a9,Action
03c5d7a9fa8328f3fc8887dcc19cd9a9,Drama
03cba3cadc414bd2341d2ed47ecbd4f5,Thriller
03cfa41f5d67685548562456cdefe1e0,Drama
03cfa41f5d67685548562456cdefe1e0,Romance
03d8e53f147869a80c0f95eb1b000363,Drama
03dd336d877d14921e0dde9acec8461d,Mystery
03de3d083815572a4b25835810d997d8,Horror
03de3d083815572a4b25835810d997d8,Thriller
03de474c8c0a8770ed653adeef666818,Comedy
03de474c8c0a8770ed653adeef666818,Thriller
03dffe634b3b586945b38cb4a1102354,Action
03dffe634b3b586945b38cb4a1102354,Drama
03e595c835b8efe6abadf9cb9943a19f,Comedy
03e595c835b8efe6abadf9cb9943a19f,Drama
03ea04c25bb13af67e94c979c0835492,Drama
03ed269a89d4bd1e6882c3dd01574d87,Drama
03f4bfc1cfb610d9502ed478e13d575e,Action
03fdfca599e38acd4f677485e13318e5,Drama
04000fe4bb9be9e3743036cf4887efbb,Action
04000fe4bb9be9e3743036cf4887efbb,Drama
04000fe4bb9be9e3743036cf4887efbb,Thriller
0403fee79847a6d75e2cd2847fadfdce,Horror
0403fee79847a6d75e2cd2847fadfdce,Thriller
04060dc258be21f97fbf1ea75cd037c3,Adventure
04060dc258be21f97fbf1ea75cd037c3,Family
040629487f647eb9e48f126a35e88b7a,Drama
0409ae5872a521cf7ed059b504743f5f,Drama
0409ae5872a521cf7ed059b504743f5f,Thriller
040c949709bba28429dc424a82bfa405,Comedy
040c949709bba28429dc424a82bfa405,Drama
040c949709bba28429dc424a82bfa405,Romance
0418b6052f39ef536b038398594e89b9,Drama
0421da2884bd14b7ff5b14cef473f57c,Romance
04249a6d4b73709573413e2cff263acd,Comedy
04249a6d4b73709573413e2cff263acd,Drama
04257d440c88388fe16cc48a4f9bde09,History
04282a111ba6a2257c41a8bd0e2dcf79,Action
04282a111ba6a2257c41a8bd0e2dcf79,Drama
04282a111ba6a2257c41a8bd0e2dcf79,History
042be6a04c8ead8c95391c40446aff37,Drama
042be6a04c8ead8c95391c40446aff37,Romance
0436cd89d91721afcc45c95d70d0efb9,Romance
043834585c86254a9fbb1bc8c3c807ce,Drama
043bf7933949975e07e39fac3eec494a,Comedy
043bf7933949975e07e39fac3eec494a,Romance
043eaaf1fef4b384f92bd3d030b6713b,Drama
044536412918c6f71b75357d605873b4,Action
044536412918c6f71b75357d605873b4,Crime
044536412918c6f71b75357d605873b4,Drama
044573f932f6b9fb40a3b4bb900ee0e4,Comedy
0448e4a658e8b7a4bae0de28eb5e10a9,Action
0448e4a658e8b7a4bae0de28eb5e10a9,Drama
044b6928d555e9541844c43928ee28d5,Drama
044c565ce85241246c10f4f3997b5cf1,Drama
044ea745677f52833176974468c49db3,Drama
044ea745677f52833176974468c49db3,Family
045bfd35f95062487a6db647cae70c7d,Documentary
0480b057b2655f0cbcb0f49d8581c290,Comedy
0480b057b2655f0cbcb0f49d8581c290,Drama
0480b057b2655f0cbcb0f49d8581c290,Family
048a9dcbca9e8b3e692c726ed69d0ec5,Comedy
048a9dcbca9e8b3e692c726ed69d0ec5,Drama
048a9dcbca9e8b3e692c726ed69d0ec5,Horror
0490b8a0687abc414e940a7ec18adcaa,Comedy
0490b8a0687abc414e940a7ec18adcaa,Drama
0490b8a0687abc414e940a7ec18adcaa,Romance
04912ad25eb72152f3668c79262e58c0,Drama
0492895355898e6ed2bd2e89264deb45,Drama
049839510692feb82eeefb5a8a70486d,Drama
049839510692feb82eeefb5a8a70486d,Thriller
049a8fce07ccaeaa7b9ea84ee0244be6,Musical
049a8fce07ccaeaa7b9ea84ee0244be6,Suspense
049adf105d0b5fe4d81c4578b38422e4,Drama
04a38afd0c9022d224aefd9c50b76e5a,Drama
04a545dce55148b62f2287ee1170c8f8,Action
04a545dce55148b62f2287ee1170c8f8,Drama
04a5767ac638dcb6391b296727ea8467,Action
04a5767ac638dcb6391b296727ea8467,Drama
04a868bc5fc987909dd8fb0888562b42,Comedy
04a868bc5fc987909dd8fb0888562b42,Drama
04ac1724291e82e42df4e098f2351c46,Drama
04b0059c5809cdea418a4ef834ac0d72,Drama
04b8177bce2cfea390b5a82ed59816ce,Action
04b8177bce2cfea390b5a82ed59816ce,Drama
04bb1789cde18a0beed907e4890f2c04,Comedy
04bb1789cde18a0beed907e4890f2c04,Drama
04bb1789cde18a0beed907e4890f2c04,Romance
04bb8b66f916f303fa7e0f80e216e12e,Romance
04bb8b66f916f303fa7e0f80e216e12e,Thriller
04bf542c795a17c6a35eb78bb678c896,Comedy
04bf542c795a17c6a35eb78bb678c896,Drama
04bf542c795a17c6a35eb78bb678c896,Romance
04c003eb9ddc1b36e13afb82656c2ee5,Drama
04c58c794a2a4442e9d4f70e79acc564,Comedy
04c58c794a2a4442e9d4f70e79acc564,Romance
04c9b01b2ddfa946f3beb3e86300839f,Action
04c9b01b2ddfa946f3beb3e86300839f,Sci-Fi
04c9b01b2ddfa946f3beb3e86300839f,Thriller
04cf52eb157747c8b35988a197bb469e,Drama
04cf69d13b475be6a18c8d3773102cbc,Drama
04d0d7d77b09c15cf192314a0f74b0dc,Horror
04d3cfc9202bf60851f3309e7ff67802,Action
04d87f2487e239d5db70035f36a21ae9,Comedy
04da3ecad3f89962f6fd4a6624f400f7,Drama
04da3ecad3f89962f6fd4a6624f400f7,Thriller
04e9b59994477a6e9ebea538117ed255,Drama
04ea66040f60ca55d6efde1ef99b1657,Drama
04ea66040f60ca55d6efde1ef99b1657,Romance
04f3815d1ff6d5d106c0c42e134a1ccf,Drama
04fd1bde2cb66546b03ce0f496549ec1,Action
04fd1bde2cb66546b03ce0f496549ec1,Drama
04fd1bde2cb66546b03ce0f496549ec1,Romance
050ec0625865c0c8a668f921f012c2fd,Horror
050ec0625865c0c8a668f921f012c2fd,Thriller
051889bf09e298f4c60c8c446fba4ce1,Comedy
051889bf09e298f4c60c8c446fba4ce1,Drama
05193dcf52772067eb5e510ed94055ee,Action
05193dcf52772067eb5e510ed94055ee,Drama
05296b9b0a4d9fc51e57a512c8a1d647,Drama
052d0937f03d481f31f2e0d56e485038,Drama
053a72eb859c710a338f6e993ad46f4a,Action
053a72eb859c710a338f6e993ad46f4a,Thriller
053d4dc16b1ca49ad2d34f7d24366c23,Action
053f919f2c6aa9f2fead3a7d60bedbd2,Action
053f919f2c6aa9f2fead3a7d60bedbd2,Drama
053f919f2c6aa9f2fead3a7d60bedbd2,Romance
05401a94e9a1741d867ce09b4d9442f8,Action
05401a94e9a1741d867ce09b4d9442f8,Drama
05401a94e9a1741d867ce09b4d9442f8,Romance
0542945020acd73de201c10239f65577,Drama
0542945020acd73de201c10239f65577,Mystery
0542945020acd73de201c10239f65577,Suspense
0542945020acd73de201c10239f65577,Thriller
054914ae2003551a49c48d46867699c5,Drama
054940531ada7c44c96083e6458a8f88,Thriller
054abd63bb4c7bf25506311538e86cf9,Action
054abd63bb4c7bf25506311538e86cf9,Comedy
054b7777ff13dc1fb1cfeb5c625bca59,Comedy
054b7777ff13dc1fb1cfeb5c625bca59,Drama
054b7777ff13dc1fb1cfeb5c625bca59,Fantasy
055031b30805c8d9ee823b3d477aaa45,Crime
055031b30805c8d9ee823b3d477aaa45,Drama
055031b30805c8d9ee823b3d477aaa45,Romance
0551039129af5881d4c392fc317ec6d4,Drama
0551039129af5881d4c392fc317ec6d4,Romance
055a36a542f226489703a1fbc9d0207d,Drama
055a36a542f226489703a1fbc9d0207d,Mystery
055a36a542f226489703a1fbc9d0207d,Thriller
0568973f73cecae33ac7544968b11849,Comedy
0568973f73cecae33ac7544968b11849,Drama
057ae767566fdc51583f9131f7f0f0ad,Romance
057ec00e3557dc4f377759eb97031e5b,Horror
057ec00e3557dc4f377759eb97031e5b,Thriller
058ab8a167ace95d5a996fb0a5adf2e6,Drama
058ab8a167ace95d5a996fb0a5adf2e6,Romance
058e8afad795280785b4d5401ecddebd,Drama
0590657878f209f891da061768fb80f1,Comedy
0590657878f209f891da061768fb80f1,Drama
0596e86e2bd36f47231be6e1a581b47f,Drama
0596e86e2bd36f47231be6e1a581b47f,Romance
059a9b0ef1dc014ba329c5e6980b2ed8,Thriller
05a22465e77b447a6d7d8cab485434cc,Comedy
05a22465e77b447a6d7d8cab485434cc,Romance
05a842679be7636ea3522c2b688b65c9,Comedy
05a842679be7636ea3522c2b688b65c9,Thriller
05ae40132adfb91cf89375bcfc3966ad,Drama
05aeca5ebbc0ef5765a45a4e2bc3fab5,Comedy
